category,name
fantasy_factions,Golden Hammer Fall
fantasy_races,KaLoEla
real_inspired,Dusk Coven Aegis
fantasy_factions,IxThAnLoia
fantasy_races,InOsVelLous
fantasy_factions,The Silent Watch of Harrow
sci_fi,Thunder Coven Stonehelm
fantasy_races,IxNara
real_inspired,Verdant Watch Xan 964
sci_fi,Storm Watch Eastmarch
fantasy_factions,The Cracked Eclipse of Southport
sci_fi,MiUl
fantasy_factions,The Hidden Thorn of Rivermark
sci_fi,EshEsh
fantasy_races,TarUrVelGon
fantasy_factions,The Forsaken Grove of Highmere
sci_fi,IonVel
sci_fi,VelZa
real_inspired,Sun Wolf Orbital 29
fantasy_races,NarThEshUr
real_inspired,Emerald Lotus Aegis
fantasy_factions,The Hidden Thorn of Ner
real_inspired,Feral Coven Orbital
fantasy_factions,Crimson Briar Zeph
sci_fi,Iron Eclipse Southport
real_inspired,Golden Hammer Galen
fantasy_factions,The Eternal Harbor of Fall
fantasy_factions,ZaEl
sci_fi,Winter Dragon Lorien
sci_fi,Golden Eclipse Bright
fantasy_races,ZaEshIxDorar
fantasy_factions,The Last Crest of Rivermark
real_inspired,Sacred Warden Alder
fantasy_factions,Star Hammer Epoch
real_inspired,Winter Forge Umbra
sci_fi,Radiant Harbor Tarn
fantasy_factions,The Eternal Banner of Highmere
fantasy_factions,The Hidden Beacon of Fall
real_inspired,Sun Hammer Epoch
fantasy_factions,Silent Vanguard Silverfield
fantasy_factions,The Obscure Briar of Voss
fantasy_factions,The Silent Eclipse of Pelor
real_inspired,Emerald Citadel Galen
sci_fi,LoMarGonVe
fantasy_factions,Iron Coven Fall
real_inspired,Verdant Grove Goldcrest
sci_fi,LoOrar
fantasy_factions,The Glinting Thorn of Ner
real_inspired,Dawn Raven Eastmarch
real_inspired,Radiant Citadel Sable
fantasy_factions,Dusk Phoenix Aegis
sci_fi,ElTar 803
real_inspired,Verdant Warden Goldcrest
real_inspired,Emerald Phoenix Yar
fantasy_factions,Thunder Eclipse Wyr 267
fantasy_factions,ShiRaGonKaia
fantasy_factions,Silver Warden Quill
fantasy_factions,The Last Phoenix of Stonehelm
fantasy_races,MiNarYs
sci_fi,AnTarYs
sci_fi,Dusk Dragon Westfold
fantasy_races,UrIxUlKa
real_inspired,Feral Beacon Ironhold
real_inspired,Crimson Raven Orbital
sci_fi,Sacred Forge Ironhold
fantasy_factions,The Ancient Forge of Ner
fantasy_races,AnVeSalThon
sci_fi,Winter Crest Pulse
sci_fi,Silver Dragon Westfold
real_inspired,Golden Vanguard Ironhold
real_inspired,Radiant Thorn Fall
sci_fi,EshRa
fantasy_factions,The Obscure Vanguard of Westfold
sci_fi,Shadow Vanguard Highmere
fantasy_races,RethSal
fantasy_factions,IxRetha
fantasy_races,ZaElen
fantasy_races,SalThon
fantasy_factions,The Hidden Hammer of Ner
fantasy_factions,Golden Grove Strata
real_inspired,Silver Warden Mire
fantasy_factions,Sun Grove Yar
fantasy_factions,The Noble Beacon of Westfold
fantasy_factions,The Cracked Briar of Lorien
sci_fi,Obsidian Forge Quantum
fantasy_factions,The Brave Spear of Xan 20
fantasy_factions,Radiant Eclipse Highmere
real_inspired,Golden Briar Celest
sci_fi,Thunder Harbor Redshore
fantasy_factions,The Brave Dragon of Northreach 734
fantasy_factions,The Forsaken Wolf of Ithil
real_inspired,Shadow Wolf Nova
real_inspired,Shadow Eclipse Strata 490
fantasy_races,YsYsen
sci_fi,Iron Eclipse Ithil
fantasy_factions,The Fallen Raven of Highmere
fantasy_races,MarMiIon
fantasy_factions,Winter Phoenix Fall
real_inspired,Golden Watch Ithil
fantasy_factions,The Glinting Wolf of Yar
sci_fi,Dawn Harbor Ironhold
fantasy_factions,Radiant Phoenix Ithil
fantasy_factions,The Hidden Forge of Pelor 518
fantasy_factions,Radiant Lotus Rhon
fantasy_factions,The Verdant Briar of Galen
sci_fi,Silent Beacon Pulse
fantasy_factions,Thunder Banner Strata
real_inspired,Dusk Hammer Stonehelm
sci_fi,Crimson Forge Ner
fantasy_factions,Sacred Phoenix Pulse
fantasy_factions,Dawn Hammer Helix
sci_fi,Golden Watch Northreach
fantasy_factions,YsQuilEl
real_inspired,Silver Crest Yar
fantasy_factions,The Last Harbor of Galen
fantasy_factions,The Forsaken Eclipse of Silverfield
fantasy_factions,The Last Dragon of Zeph
sci_fi,Sacred Hollow Wyr
fantasy_factions,The Hallowed Warden of Alder
sci_fi,GonOria
fantasy_races,MarYsEshUl
real_inspired,Silent Forge Quantum
sci_fi,Sacred Briar Zeph 241
fantasy_factions,The Shattered Grove of Bright 651
fantasy_factions,The Verdant Briar of Xan
fantasy_factions,The Hallowed Warden of Goldcrest
fantasy_factions,The Ancient Thorn of Stonehelm 812
real_inspired,Winter Raven Voss
fantasy_factions,The Hallowed Coven of Rivermark
fantasy_factions,Azure Warden Nova
fantasy_factions,TarIonIonShi
sci_fi,Crimson Beacon Beacon
sci_fi,Shadow Raven Orin
sci_fi,ShiShiDoren
fantasy_factions,Obsidian Serpent Rhon
fantasy_factions,The Stormbound Vanguard of Bright
fantasy_factions,Emerald Watch Tarn
fantasy_races,RethIxZaSal
fantasy_races,IonDorMia
sci_fi,Obsidian Watch Orin
fantasy_factions,KaZaAn
fantasy_factions,Winter Thorn Rhon
sci_fi,Dusk Grove Orbital
sci_fi,UlIx
sci_fi,Dawn Hammer Silverfield
fantasy_factions,The Last Citadel of Zeph
fantasy_factions,The Forsaken Vanguard of Lowgate
fantasy_factions,Autumn Keep Northreach
fantasy_factions,The Cracked Raven of Yar
sci_fi,Azure Vanguard Voss
fantasy_factions,OsOsTaron
real_inspired,Radiant Forge Sable
sci_fi,NarRethIonOs
real_inspired,Shadow Crest Yar
sci_fi,Crimson Beacon Helix
sci_fi,Feral Watch Lowgate
fantasy_factions,The Verdant Raven of Rhon
sci_fi,MiShiGonar
fantasy_factions,The Shattered Lotus of Rivermark
sci_fi,ZaInLoIneus
fantasy_factions,Thunder Warden Strata
fantasy_factions,The Verdant Coven of Ner
fantasy_factions,Iron Serpent Pulse
fantasy_factions,Dawn Lotus Redshore
fantasy_factions,Azure Harbor Lorien
fantasy_factions,Radiant Briar Southport
sci_fi,Crimson Briar Lowgate
real_inspired,Storm Raven Quill
real_inspired,Sacred Hammer Galen
fantasy_factions,The Forsaken Crest of Northreach
fantasy_factions,The Cracked Grove of Southport
fantasy_factions,Winter Lotus Westfold
fantasy_factions,The Hallowed Forge of Eastmarch
sci_fi,Golden Spear Orbital
real_inspired,Emerald Briar Fall
fantasy_factions,The Glinting Eclipse of Northreach
fantasy_factions,The Hallowed Beacon of Northreach
real_inspired,Radiant Coven Silverfield
fantasy_factions,The Brave Spear of Yar
fantasy_factions,Emerald Forge Celest
fantasy_factions,Autumn Hollow Strata
sci_fi,ZaAnRethMar
fantasy_factions,Shadow Warden Yar
fantasy_factions,The Forsaken Coven of Korr
fantasy_factions,The Forsaken Hollow of Orin
fantasy_factions,Iron Forge Rhon
fantasy_factions,Storm Briar Pulse
sci_fi,UrEshGon
fantasy_factions,The Ancient Vanguard of Lorien
fantasy_factions,The Silent Citadel of Lowgate
fantasy_factions,The Stormbound Hammer of Westfold
real_inspired,Radiant Dragon Ironhold
fantasy_factions,RethGon
fantasy_factions,The Brave Hollow of Northreach
fantasy_factions,The Forsaken Wolf of Southport
fantasy_factions,Thunder Grove Stonehelm
sci_fi,Golden Hammer Wyr 962
real_inspired,Moon Hammer Korr
fantasy_factions,The Glinting Harbor of Xan
fantasy_factions,The Hallowed Harbor of Wyr
fantasy_factions,Moon Dragon Pelor
real_inspired,Feral Citadel Ithil
fantasy_factions,The Fallen Vanguard of Yar
fantasy_factions,The Last Vanguard of Quill 66
sci_fi,Winter Thorn Goldcrest
fantasy_factions,Autumn Hammer Ner
sci_fi,TarTarIonEshen
fantasy_factions,TarAnVeria
fantasy_factions,Verdant Briar Bright
real_inspired,Silver Coven Wyr
fantasy_factions,The Fallen Hollow of Rhon
fantasy_factions,Sun Banner Pulse
fantasy_factions,The Hidden Warden of Redshore
fantasy_factions,IxZaMiVelus
fantasy_factions,The Verdant Crest of Ithil
real_inspired,Dawn Harbor Helix
fantasy_factions,Sacred Dragon Novae
fantasy_factions,The Stormbound Dragon of Wyr
real_inspired,Azure Forge Lowgate
fantasy_races,RaYsEshon
sci_fi,Emerald Grove Celest
sci_fi,Silent Serpent Celest
sci_fi,QuilRethDorLoia
fantasy_factions,Silver Coven Rhon
fantasy_races,VelYsIxNara
sci_fi,Verdant Briar Wyr
fantasy_races,OsInVerReth
real_inspired,Storm Hammer Rivermark
sci_fi,VeAnAn
real_inspired,Sun Wolf Strata 221
fantasy_factions,ZaZaElNar
real_inspired,Sun Citadel Stonehelm 570
fantasy_factions,Crimson Watch Highmere
real_inspired,Autumn Beacon Goldcrest
real_inspired,Golden Hollow Quill
fantasy_factions,The Obscure Hammer of Tarn
fantasy_races,ShiNarus
fantasy_factions,The Eternal Hammer of Fall
fantasy_factions,The Brave Crest of Umbra
real_inspired,Sacred Beacon Epoch
fantasy_factions,VelSalVerGon
fantasy_factions,The Hallowed Phoenix of Ithil
real_inspired,Obsidian Wolf Southport
fantasy_factions,ZaUlRethEsh
real_inspired,Storm Dragon Pelor
fantasy_factions,The Shattered Grove of Redshore
fantasy_races,MiRaVeShien
fantasy_factions,Silver Citadel Zeph
fantasy_factions,The Eternal Harbor of Northreach
sci_fi,NarNarShiDor
fantasy_factions,The Eternal Raven of Mire
sci_fi,Emerald Lotus Wyr
sci_fi,Shadow Hollow Stonehelm
fantasy_factions,The Verdant Watch of Westfold
sci_fi,Radiant Phoenix Ner
sci_fi,Radiant Grove Yar
fantasy_factions,The Verdant Banner of Rhon
fantasy_factions,The Ironclad Raven of Bright 323
fantasy_factions,Crimson Lotus Stonehelm
real_inspired,Winter Eclipse Orin
sci_fi,Star Lotus Rivermark
real_inspired,Silver Crest Lowgate
real_inspired,Silver Raven Silverfield
fantasy_factions,The Verdant Lotus of Korr
sci_fi,Obsidian Forge Korr
real_inspired,Crimson Beacon Xan
fantasy_factions,The Obscure Crest of Umbra
fantasy_factions,The Verdant Raven of Harrow
sci_fi,Sun Citadel Umbra
fantasy_factions,Emerald Citadel Mire
fantasy_factions,Shadow Lotus Pelor
fantasy_factions,The Verdant Spear of Tarn
real_inspired,Autumn Beacon Northreach 993
sci_fi,Dawn Citadel Lowgate
fantasy_races,YsUrIonEl 331
fantasy_factions,The Last Phoenix of Zeph
fantasy_factions,The Noble Coven of Eastmarch
sci_fi,UrSalDoron
fantasy_factions,Winter Thorn Umbra
fantasy_factions,The Last Keep of Zeph
fantasy_factions,Winter Serpent Quill
fantasy_factions,Moon Briar Nova
sci_fi,LoShi
fantasy_factions,TarOrThUlon
real_inspired,Star Thorn Silverfield
fantasy_factions,The Shattered Wolf of Ironhold
fantasy_factions,Iron Vanguard Umbra
fantasy_factions,Moon Harbor Eastmarch
real_inspired,Shadow Serpent Fall
fantasy_factions,UrElAnen
fantasy_factions,Golden Warden Galen
fantasy_factions,The Hallowed Banner of Ironhold 587
fantasy_factions,The Verdant Coven of Zeph
fantasy_races,ThGonElVe
fantasy_factions,YsLoia
sci_fi,Autumn Citadel Ithil 762
real_inspired,Silver Raven Alder
real_inspired,Star Warden Goldcrest
fantasy_factions,Shadow Hollow Sable
sci_fi,Sun Harbor Silverfield
real_inspired,Obsidian Watch Sable
fantasy_factions,The Ironclad Eclipse of Bright
fantasy_factions,The Fallen Hammer of Lorien
real_inspired,Crimson Hollow Silverfield 677
fantasy_factions,IonNarTheus
fantasy_factions,Crimson Serpent Korr
fantasy_races,IonYsOren
sci_fi,Silver Banner Korr
fantasy_factions,GonUlKaLo
fantasy_factions,The Ironclad Spear of Umbra
fantasy_factions,The Stormbound Eclipse of Silverfield
fantasy_factions,DorIxar
sci_fi,Silent Forge Silverfield
real_inspired,Moon Phoenix Epoch
fantasy_factions,The Verdant Briar of Fall
fantasy_races,IxMi
sci_fi,Silent Watch Rivermark 626
fantasy_factions,The Hallowed Spear of Ithil
fantasy_factions,RaOsVeSalen
sci_fi,ZaYsUlia
sci_fi,Shadow Coven Xan
real_inspired,Shadow Wolf Ner
fantasy_factions,Star Phoenix Stonehelm
fantasy_factions,The Fallen Hollow of Silverfield
fantasy_factions,The Stormbound Warden of Pelor
fantasy_factions,Sun Coven Rhon
fantasy_factions,Feral Wolf Bright
sci_fi,Crimson Briar Pulse
fantasy_factions,TarThQuileus
fantasy_factions,Silver Harbor Redshore
sci_fi,GonGonShi
fantasy_races,VerIx 541
real_inspired,Sacred Lotus Rhon
fantasy_factions,Sacred Keep Redshore
real_inspired,Sacred Dragon Quantum 890
fantasy_factions,AnUrVer
fantasy_factions,The Cracked Thorn of Pelor
sci_fi,Golden Vanguard Tarn
fantasy_factions,The Silent Spear of Galen
fantasy_races,GonLoReth
fantasy_factions,RethOrGonSalia
fantasy_factions,The Ancient Lotus of Pelor
fantasy_factions,Dusk Phoenix Ironhold
real_inspired,Iron Hollow Bright
sci_fi,NarRaVerShi
real_inspired,Feral Raven Orbital
fantasy_factions,Iron Citadel Redshore
fantasy_factions,The Shattered Citadel of Ithil
sci_fi,Winter Banner Nova
real_inspired,Dawn Lotus Goldcrest
real_inspired,Emerald Phoenix Strata
sci_fi,Dawn Briar Helix
sci_fi,SalTarIonKaus
sci_fi,Dusk Banner Voss
sci_fi,ThElTar
sci_fi,Azure Lotus Quill
fantasy_factions,The Cracked Phoenix of Xan 9
fantasy_factions,The Verdant Spear of Bright
fantasy_factions,InMarYsia
fantasy_factions,Sacred Banner Redshore
real_inspired,Sacred Phoenix Lowgate
sci_fi,Silent Crest Voss
sci_fi,Storm Lotus Ithil
fantasy_factions,The Cracked Banner of Harrow
fantasy_factions,The Last Crest of Sable
fantasy_factions,Dawn Coven Fall
real_inspired,Dusk Dragon Galen
sci_fi,Sacred Thorn Novae 503
fantasy_factions,The Fallen Citadel of Redshore
fantasy_factions,QuilRaOsia
sci_fi,Emerald Citadel Northreach
fantasy_factions,Azure Raven Pulse
sci_fi,Feral Briar Fall
sci_fi,Silver Forge Rivermark
real_inspired,Golden Briar Quill
fantasy_factions,The Ancient Raven of Southport
fantasy_factions,Obsidian Thorn Fall 486
fantasy_factions,Sacred Hammer Quill
sci_fi,Iron Watch Harrow
fantasy_factions,The Verdant Crest of Northreach
real_inspired,Silent Lotus Tarn
fantasy_races,IonMiIon
fantasy_factions,Sacred Wolf Galen
fantasy_factions,The Eternal Coven of Rhon
sci_fi,Emerald Coven Mire
fantasy_factions,Dusk Harbor Pulse
sci_fi,Storm Hammer Alder
fantasy_factions,The Glinting Harbor of Voss
real_inspired,Dusk Hollow Korr
sci_fi,Feral Hammer Fall
fantasy_races,MarAnYs
fantasy_factions,The Verdant Watch of Rivermark
fantasy_factions,Autumn Phoenix Southport
sci_fi,UlMiInVereus
fantasy_races,MarZa
fantasy_factions,Moon Citadel Celest
fantasy_factions,Sun Grove Ironhold
real_inspired,Golden Banner Ironhold
real_inspired,Radiant Eclipse Yar
fantasy_factions,The Silent Coven of Stonehelm
real_inspired,Crimson Raven Harrow
fantasy_factions,The Verdant Forge of Highmere
fantasy_races,ThOrShien
fantasy_factions,Sacred Lotus Pulse
fantasy_races,RaNarLoEl
fantasy_factions,The Silent Lotus of Silverfield
real_inspired,Iron Dragon Orin
fantasy_factions,Radiant Citadel Ithil
real_inspired,Sacred Harbor Orin
fantasy_factions,Dawn Citadel Silverfield
fantasy_factions,The Fallen Coven of Ithil
sci_fi,Silent Keep Lorien
fantasy_factions,The Noble Dragon of Bright
fantasy_factions,The Ironclad Beacon of Fall
sci_fi,Silent Banner Zeph
fantasy_factions,Emerald Phoenix Highmere
fantasy_factions,The Glinting Beacon of Pelor
fantasy_factions,The Eternal Vanguard of Mire
fantasy_races,RaMiVelRethen
sci_fi,Azure Wolf Quantum
fantasy_factions,The Shattered Grove of Zeph
fantasy_factions,The Cracked Hollow of Galen
real_inspired,Silver Forge Eastmarch
fantasy_factions,The Brave Raven of Mire
sci_fi,UlDor
fantasy_factions,The Hidden Hollow of Umbra
real_inspired,Azure Serpent Xan
real_inspired,Dusk Grove Fall
fantasy_factions,The Last Keep of Quill
sci_fi,Storm Phoenix Mire
fantasy_factions,Crimson Crest Strata
sci_fi,Thunder Warden Yar
fantasy_factions,The Obscure Harbor of Pelor 527
fantasy_factions,VeAn
real_inspired,Star Beacon Rivermark
sci_fi,Dusk Harbor Northreach
fantasy_factions,The Fallen Eclipse of Quill
sci_fi,Dusk Hammer Sable 905
fantasy_factions,Crimson Lotus Zeph
sci_fi,Feral Harbor Helix
sci_fi,Silent Spear Lowgate
fantasy_factions,The Eternal Citadel of Harrow
fantasy_factions,Thunder Forge Korr
fantasy_factions,The Eternal Briar of Westfold
sci_fi,Radiant Serpent Northreach
fantasy_factions,The Shattered Grove of Highmere 364
sci_fi,Emerald Eclipse Alder
fantasy_factions,VeRaSalus
fantasy_factions,Iron Watch Xan
sci_fi,Autumn Forge Eastmarch
fantasy_factions,Emerald Citadel Bright
fantasy_factions,The Ironclad Grove of Pelor 379
fantasy_factions,The Brave Phoenix of Yar
fantasy_factions,OsDorShiDor
fantasy_factions,Sun Dragon Pelor 740
fantasy_races,KaLoVelIn
real_inspired,Sacred Hollow Goldcrest
sci_fi,Iron Keep Epoch
real_inspired,Sun Hollow Elden
sci_fi,Dusk Serpent Southport
fantasy_factions,The Hallowed Eclipse of Mire
real_inspired,Obsidian Forge Quill 440
fantasy_factions,Verdant Banner Alder
sci_fi,ZaYsOria
fantasy_factions,The Fallen Hollow of Highmere
fantasy_factions,The Ironclad Vanguard of Westfold
fantasy_factions,The Hidden Hammer of Westfold 54
fantasy_factions,The Eternal Thorn of Harrow
fantasy_factions,The Eternal Grove of Xan
fantasy_factions,EshQuilRaa
fantasy_factions,The Glinting Coven of Zeph
fantasy_factions,The Glinting Dragon of Yar
fantasy_factions,Shadow Phoenix Quill
fantasy_factions,The Shattered Thorn of Voss
sci_fi,Iron Coven Eastmarch
sci_fi,Emerald Spear Novae
fantasy_factions,The Cracked Lotus of Quill
sci_fi,Radiant Banner Nova
real_inspired,Thunder Wolf Xan
fantasy_factions,VeKaon
sci_fi,Thunder Crest Lorien
sci_fi,KaMi
sci_fi,Dusk Raven Beacon
fantasy_factions,The Brave Grove of Lorien
fantasy_factions,The Last Spear of Harrow
sci_fi,Golden Phoenix Silverfield
fantasy_factions,RethElVe
fantasy_factions,Crimson Hammer Xan
fantasy_factions,The Silent Hollow of Westfold
fantasy_races,DorTarIonYs
sci_fi,VerVelLoen
fantasy_factions,The Noble Citadel of Sable
sci_fi,OsEsh
fantasy_factions,The Forsaken Thorn of Stonehelm
fantasy_factions,The Glinting Phoenix of Ithil
real_inspired,Obsidian Beacon Rhon
fantasy_factions,The Ancient Phoenix of Mire
sci_fi,Feral Coven Quantum
sci_fi,Crimson Vanguard Silverfield
fantasy_factions,UlUla
fantasy_factions,AnQuil
fantasy_factions,The Stormbound Coven of Rivermark
sci_fi,Dawn Thorn Quantum
fantasy_factions,The Hallowed Keep of Westfold
fantasy_factions,Dusk Wolf Stonehelm
sci_fi,Star Forge Pelor
fantasy_factions,The Obscure Dragon of Stonehelm
fantasy_races,TarMarNar
fantasy_factions,Emerald Warden Pulse
fantasy_factions,The Fallen Spear of Wyr
fantasy_factions,Dawn Beacon Highmere
fantasy_factions,Autumn Dragon Lorien
real_inspired,Star Citadel Mire
sci_fi,Winter Eclipse Westfold
fantasy_factions,The Glinting Eclipse of Goldcrest
sci_fi,Sun Eclipse Wyr
fantasy_factions,The Hallowed Harbor of Zeph
real_inspired,Golden Serpent Korr
sci_fi,Silver Briar Elden
sci_fi,MiShiDorShion
real_inspired,Iron Eclipse Stonehelm
fantasy_races,ElIn
fantasy_factions,Autumn Grove Zenith
sci_fi,Iron Hollow Mire 608
fantasy_factions,The Fallen Hammer of Goldcrest
fantasy_factions,The Stormbound Crest of Ironhold
real_inspired,Autumn Forge Pulse
fantasy_factions,Emerald Eclipse Quill
fantasy_factions,The Silent Vanguard of Orin
sci_fi,Star Dragon Pelor
sci_fi,UrIxVelSal
sci_fi,RaEshOrus 19
fantasy_factions,The Verdant Banner of Westfold
sci_fi,IonRaen
fantasy_factions,The Forsaken Raven of Ironhold
real_inspired,Iron Raven Pulse
sci_fi,VeTarMiLoen
sci_fi,Sun Serpent Highmere
real_inspired,Sacred Watch Lowgate
real_inspired,Crimson Harbor Goldcrest
fantasy_factions,Thunder Lotus Korr 344
fantasy_factions,Dusk Thorn Southport
fantasy_factions,Silver Serpent Bright 976
fantasy_factions,The Ancient Citadel of Stonehelm
fantasy_factions,RaVeSal
fantasy_factions,ElZaUlQuil 717
real_inspired,Verdant Warden Westfold
sci_fi,Star Thorn Stonehelm
fantasy_factions,The Stormbound Wolf of Korr
sci_fi,Storm Serpent Aegis
fantasy_factions,The Fallen Wolf of Westfold
real_inspired,Obsidian Dragon Northreach
fantasy_factions,The Shattered Hammer of Bright
sci_fi,LoUlen
fantasy_factions,The Hallowed Thorn of Yar
fantasy_factions,The Verdant Thorn of Ner
fantasy_factions,RethZaus
fantasy_factions,Azure Phoenix Galen
fantasy_factions,Golden Thorn Lorien
fantasy_factions,Emerald Lotus Sable
fantasy_factions,Sun Eclipse Strata
fantasy_factions,Verdant Citadel Nova
fantasy_factions,Radiant Warden Elden
sci_fi,Storm Vanguard Epoch
real_inspired,Feral Phoenix Celest
fantasy_races,GonInLoIn
fantasy_races,ZaZaMia
real_inspired,Storm Spear Ithil
sci_fi,Golden Lotus Highmere
fantasy_factions,The Hallowed Thorn of Tarn
fantasy_factions,DorLoRethUlus 252
fantasy_factions,Iron Hammer Orin 484
